Release	Date	%+-YD	%+-LW	Days	google trends	Avg TD	Avg YD	Weekly	Weekly %+-YD	Weekly %+-LW	Avg Theatre	Avg per Theatre Avg	Avg To Date	Y	Week + 1
Juvenile Delinquents	2020-08-17	-70.69999999999997	-97.20000000000002	1006.0	0.056347200000000014	5.857142857142858	4.142857142857143	5842.0	-70.69999999999997	-97.20000000000002	0.8571428571428571	834.5714285714287	28483.42857142857	2020-08-24	1260.0
Words on Bathroom Walls	2020-08-17	-19.3	0.0	6.0	3.4799999999999995	1.2857142857142858	0.8571428571428571	432968.0	-19.3	0.0	396.0	66.71428571428571	129183.85714285714	2020-08-24	646438.0
The Bay of Silence	2020-08-17	21.70000000000001	0.0	22.0	0.92	5.7142857142857135	5.7142857142857135	487.0	21.70000000000001	0.0	9.142857142857142	4.142857142857143	1013.8571428571428	2020-08-24	0.0
What We Found	2020-08-17	-114.7	-229.3	78.0	0.99	6.2857142857142865	6.571428571428571	215.0	-114.7	-229.3	3.4285714285714284	4.857142857142857	3959.285714285714	2020-08-24	0.0
Unhinged	2020-08-17	-23.8	0.0	27.0	19.365079365079367	0.42857142857142855	0.2857142857142857	4000761.0	-23.8	0.0	781.2857142857142	313.42857142857144	1627281.8571428568	2020-08-24	3819220.0
The Rental	2020-08-17	135.39999999999998	-201.3	196.0	23.809523809523807	3.0	2.571428571428572	137433.0	135.39999999999998	-201.3	127.28571428571428	170.0	1437166.0	2020-08-24	50276.0
Tesla	2020-08-17	-27.2	0.0	6.0	173.2174351221971	3.0	2.0	42165.0	-27.2	0.0	46.28571428571429	55.42857142857143	12768.428571428569	2020-08-24	34098.0
The New Mutants	2020-08-24	-61.2	0.0	6.0	25.360335705163287	0.42857142857142855	0.2857142857142857	7037017.0	-61.2	0.0	1033.7142857142858	416.4285714285714	2245269.0	2020-08-31	4753312.0
The Eight Hundred	2020-08-24	-34.7	0.0	6.0	0.75	3.0	2.0	118161.0	-34.7	0.0	59.57142857142857	121.28571428571428	35876.28571428572	2020-08-31	132054.0
Tesla	2020-08-24	-39.40000000000001	-185.8	49.0	427.7945746199716	7.857142857142858	7.428571428571429	34098.0	-39.40000000000001	-185.8	99.0	49.57142857142857	60857.42857142857	2020-08-31	4732.0
Tulsa	2020-08-24	19.1	-125.4	49.0	78.73519778281684	5.7142857142857135	5.142857142857143	80500.0	19.1	-125.4	177.85714285714286	66.28571428571429	118957.85714285714	2020-08-31	41729.0
Juvenile Delinquents	2020-08-24	0.0	0.0	354.0	0.013104	3.7142857142857135	0.0	1260.0	0.0	0.0	0.2857142857142857	180.0	9700.57142857143	2020-08-31	0.0
Centigrade	2020-08-24	-72.5	0.0	6.0	3.4805194805194803	4.714285714285714	3.1428571428571432	6480.0	-72.5	0.0	12.0	32.857142857142854	2206.5714285714284	2020-08-31	3225.0
The Rental	2020-08-24	-59.0	-372.0	245.0	21.16402116402117	6.7142857142857135	6.142857142857142	50276.0	-59.0	-372.0	84.85714285714286	93.0	1538798.8571428568	2020-08-31	0.0
Words on Bathroom Walls	2020-08-24	159.3	9.3	49.0	4.746666666666666	3.8571428571428568	3.571428571428572	646438.0	159.3	9.3	1125.857142857143	75.85714285714286	722750.0	2020-08-31	455438.0
The Personal History of David Copperfield	2020-08-24	-34.2	0.0	6.0	1.76	2.0	1.1428571428571428	475800.0	-34.2	0.0	582.8571428571429	49.85714285714285	149621.2857142857	2020-08-31	515111.0
The SpongeBob Movie: Sponge on the Run	2020-08-24	40.49999999999999	-200.9	98.0	0.6799999999999999	3.4285714285714284	3.1428571428571432	876759.0	40.49999999999999	-200.9	320.85714285714283	390.71428571428567	2572071.8571428573	2020-08-31	345000.0
Bill & Ted Face the Music	2020-08-24	-46.5	0.0	6.0	2.45	1.2857142857142858	0.8571428571428571	1125007.0	-46.5	0.0	431.57142857142856	159.42857142857142	349494.2857142857	2020-08-31	1142565.0
The Gentlemen	2020-08-24	25.90000000000001	2589.7000000000007	862.0	4.0769230769230775	3.8571428571428568	3.8571428571428568	17272.0	25.90000000000001	2589.7000000000007	21.714285714285715	64.71428571428571	20836657.14285714	2020-08-31	0.0
Unhinged	2020-08-24	121.70000000000002	-106.2	98.0	23.41269841269841	1.4285714285714286	1.2857142857142858	3819220.0	121.70000000000002	-106.2	2040.7142857142856	254.14285714285717	6757880.571428573	2020-08-31	2598055.0
Made in Italy	2020-08-24	-9.6	-427.0	147.0	5.325581395348837	9.714285714285714	9.142857142857142	5800.0	-9.6	-427.0	28.0	35.57142857142857	91224.28571428572	2020-08-31	2011.0
Made in Italy	2020-08-31	-20.9	-137.3	106.0	2.697674418604651	5.857142857142858	6.142857142857142	2011.0	-20.9	-137.3	9.142857142857142	17.571428571428573	54345.285714285725	2020-09-07	0.0
Centigrade	2020-08-31	-21.699999999999992	0.0	22.0	2.7662337662337673	5.0	5.428571428571429	3225.0	-21.699999999999992	0.0	16.0	16.285714285714285	4891.571428571428	2020-09-07	0.0
Words on Bathroom Walls	2020-08-31	39.89999999999999	-142.1	98.0	3.4	5.142857142857143	5.0	455438.0	39.89999999999999	-142.1	1297.7142857142858	51.714285714285715	1297046.857142857	2020-09-07	407307.0
Tulsa	2020-08-31	143.8	-340.19999999999993	98.0	76.1106911900563	7.571428571428571	7.571428571428571	41729.0	143.8	-340.19999999999993	126.57142857142857	57.714285714285715	179281.7142857143	2020-09-07	42650.0
Bump Kowalski and the Ten Commandments	2020-08-31	0.0	0.0	50.0	0.0	1.4285714285714286	0.0	540.0	0.0	0.0	0.14285714285714285	77.14285714285714	348.42857142857144	2020-09-07	198.0
The Personal History of David Copperfield	2020-08-31	76.60000000000002	-77.4	49.0	2.06	4.571428571428571	4.714285714285714	515111.0	76.60000000000002	-77.4	1441.428571428571	49.28571428571429	713207.0	2020-09-07	414661.0
The Eight Hundred	2020-08-31	0.4000000000000004	-137.39999999999998	49.0	1.64	6.428571428571429	6.428571428571429	132054.0	0.4000000000000004	-137.39999999999998	109.42857142857143	171.71428571428572	191535.57142857145	2020-09-07	67253.0
The New Mutants	2020-08-31	55.19999999999999	-156.20000000000005	49.0	28.005838350665947	1.0	1.0	4753312.0	55.19999999999999	-156.20000000000005	2558.5714285714284	258.7142857142857	9245235.42857143	2020-09-07	3539243.0
Unhinged	2020-08-31	111.3	-220.50000000000003	147.0	19.682539682539687	2.0	2.0	2598055.0	111.3	-220.50000000000003	2361.428571428572	155.42857142857142	9956555.857142856	2020-09-07	2403341.0
Tesla	2020-08-31	-84.60000000000002	-294.6	50.0	392.3637356177039	4.714285714285714	4.857142857142857	4732.0	-84.60000000000002	-294.6	49.714285714285715	7.428571428571429	45380.571428571435	2020-09-07	0.0
My Brothers' Crossing	2020-08-31	-3.5	0.0	9.0	0.050232	3.7142857142857135	2.4285714285714284	19386.0	-3.5	0.0	31.285714285714285	37.714285714285715	5574.571428571428	2020-09-07	19994.0
Bill & Ted Face the Music	2020-08-31	88.80000000000004	-81.00000000000001	49.0	2.24	3.0	3.0	1142565.0	88.80000000000004	-81.00000000000001	983.8571428571428	167.85714285714286	1632204.2857142857	2020-09-07	539717.0
The SpongeBob Movie: Sponge on the Run	2020-08-31	36.8	-53.7	69.0	0.26	1.8571428571428568	1.2857142857142858	345000.0	36.8	-53.7	130.28571428571428	162.0	1366347.857142857	2020-09-07	225829.0
Rent-A-Pal	2020-09-07	-39.5	0.0	6.0	0.11731199999999999	4.714285714285714	3.1428571428571432	19650.0	-39.5	0.0	24.0	49.85714285714285	6137.0	2020-09-14	4498.0
Unhinged	2020-09-07	89.4	9.900000000000006	196.0	17.06349206349207	2.0	2.0	2403341.0	89.4	9.900000000000006	2386.142857142857	143.71428571428572	12633840.285714285	2020-09-14	1852498.0
Guest Artist	2020-09-07	0.0	0.0	60.0	0.011231999999999999	1.7142857142857142	0.0	144.0	0.0	0.0	0.14285714285714285	20.571428571428573	1367.5714285714287	2020-09-14	0.0
Bump Kowalski and the Ten Commandments	2020-09-07	0.0	0.0	62.0	0.0	1.8571428571428568	0.0	198.0	0.0	0.0	0.14285714285714285	28.285714285714285	376.71428571428567	2020-09-14	0.0
Words on Bathroom Walls	2020-09-07	55.9	-51.20000000000001	147.0	2.92	5.142857142857143	5.142857142857143	407307.0	55.9	-51.20000000000001	1097.2857142857142	54.0	1752856.1428571432	2020-09-14	246859.0
The Personal History of David Copperfield	2020-09-07	-18.899999999999984	-29.100000000000016	98.0	1.4300000000000002	5.142857142857143	4.857142857142857	414661.0	-18.899999999999984	-29.100000000000016	1401.2857142857142	42.857142857142854	1232665.142857143	2020-09-14	220681.0
Bill & Ted Face the Music	2020-09-07	-26.39999999999999	-322.4000000000001	98.0	1.24	3.571428571428572	3.2857142857142856	539717.0	-26.39999999999999	-322.4000000000001	890.4285714285713	88.2857142857143	2536969.1428571427	2020-09-14	310174.0
She Dies Tomorrow	2020-09-07	-40.0	0.0	132.0	0.18000000000000002	4.0	2.571428571428572	26914.0	-40.0	0.0	1.2857142857142858	1281.4285714285713	108360.85714285713	2020-09-14	39179.0
My Brothers' Crossing	2020-09-07	-23.499999999999986	-141.2	56.0	0.09216480000000002	9.571428571428571	9.142857142857142	19994.0	-23.499999999999986	-141.2	71.85714285714286	39.42857142857143	30543.714285714286	2020-09-14	9664.0
The New Mutants	2020-09-07	51.80000000000002	-161.0	98.0	19.978106185002748	1.0	1.0	3539243.0	51.80000000000002	-161.0	2732.5714285714284	185.14285714285717	13628574.285714285	2020-09-14	2220235.0
In the Life of Music	2020-09-07	0.0	0.0	25.0	0.0784	1.4285714285714286	0.0	253.0	0.0	0.0	0.14285714285714285	36.142857142857146	683.4285714285714	2020-09-14	0.0
The Broken Hearts Gallery	2020-09-07	-45.2	0.0	6.0	3.465753424657534	1.2857142857142858	0.8571428571428571	1126401.0	-45.2	0.0	946.7142857142856	72.57142857142857	350772.71428571426	2020-09-14	1282815.0
The Eight Hundred	2020-09-07	-52.80000000000001	-338.6	98.0	1.53	7.142857142857142	7.0	67253.0	-52.80000000000001	-338.6	89.42857142857143	110.71428571428572	291288.85714285716	2020-09-14	13811.0
The SpongeBob Movie: Sponge on the Run	2020-09-07	89.9	-107.6	90.0	0.23	2.4285714285714284	1.8571428571428568	225829.0	89.9	-107.6	114.42857142857143	120.42857142857143	1662609.8571428568	2020-09-14	272658.0
Tulsa	2020-09-07	186.0	50.90000000000001	147.0	73.48618459729575	8.0	7.857142857142858	42650.0	186.0	50.90000000000001	86.7142857142857	68.14285714285714	222584.1428571429	2020-09-14	48372.0
Killer Raccoons! 2! Dark Christmas in the Dark!	2020-09-07	0.0	0.0	39.0	0.0	1.5714285714285714	0.0	167.0	0.0	0.0	0.14285714285714285	23.857142857142854	1730.857142857143	2020-09-14	0.0
The Burnt Orange Heresy	2020-09-07	0.0	0.0	186.0	0.05138823529411765	1.2857142857142858	0.0	430.0	0.0	0.0	1.0	8.714285714285714	20185.85714285714	2020-09-14	0.0
Bill & Ted Face the Music	2020-09-14	43.1	-284.2	147.0	1.23	4.714285714285714	4.428571428571429	310174.0	43.1	-284.2	721.2857142857142	65.42857142857143	2942743.2857142864	2020-09-21	152400.0
The Broken Hearts Gallery	2020-09-14	68.19999999999999	-83.5	49.0	5.479452054794519	3.2857142857142856	3.1428571428571432	1282815.0	68.19999999999999	-83.5	2214.1428571428573	82.0	1744167.4285714286	2020-09-21	860404.0
Words on Bathroom Walls	2020-09-14	36.89999999999999	-240.90000000000003	196.0	2.04	6.142857142857142	5.857142857142858	246859.0	36.89999999999999	-240.90000000000003	914.7142857142856	40.0	2063266.8571428568	2020-09-21	154109.0
My Brothers' Crossing	2020-09-14	1.7000000000000028	-350.7999999999999	105.0	0.039312	13.142857142857142	12.571428571428573	9664.0	1.7000000000000028	-350.7999999999999	64.14285714285714	22.142857142857146	44577.714285714275	2020-09-21	4915.0
She Dies Tomorrow	2020-09-14	157.29999999999995	-2.799999999999999	343.0	0.46	10.714285714285714	10.142857142857142	39179.0	157.29999999999995	-2.799999999999999	3.0	1865.2857142857144	278459.71428571426	2020-09-21	26350.0
Rent-A-Pal	2020-09-14	-53.89999999999999	0.0	22.0	0.061152	6.571428571428571	6.7142857142857135	4498.0	-53.89999999999999	0.0	32.0	11.285714285714285	12789.857142857143	2020-09-21	0.0
No Escape	2020-09-14	-55.8	0.0	6.0	3.803030303030303	4.285714285714286	2.7142857142857144	79182.0	-55.8	0.0	19.285714285714285	251.14285714285717	25240.857142857138	2020-09-21	48024.0
The Personal History of David Copperfield	2020-09-14	-40.7	-223.1	126.0	0.81	5.428571428571429	4.714285714285714	220681.0	-40.7	-223.1	947.1428571428572	29.0	1304015.2857142857	2020-09-21	130798.0
Tulsa	2020-09-14	488.6	60.50000000000001	196.0	85.29646426471825	10.714285714285714	10.285714285714286	48372.0	488.6	60.50000000000001	111.0	55.28571428571429	262089.42857142855	2020-09-21	51006.0
The Secrets We Keep	2020-09-14	130.5	0.0	15.0	2.04	6.0	4.714285714285714	112273.0	130.5	0.0	201.85714285714286	26.42857142857143	41264.71428571428	2020-09-21	69349.0
The New Mutants	2020-09-14	-35.3	-183.3	126.0	11.403028644407954	1.0	0.8571428571428571	2220235.0	-35.3	-183.3	2238.0	123.28571428571428	14059477.857142854	2020-09-21	1742824.0
The Eight Hundred	2020-09-14	-27.00000000000001	-241.6	78.0	0.86	4.857142857142857	4.857142857142857	13811.0	-27.00000000000001	-241.6	28.857142857142854	38.42857142857143	186482.57142857145	2020-09-21	0.0
The SpongeBob Movie: Sponge on the Run	2020-09-14	228.1	-21.7	245.0	0.43	6.0	5.857142857142858	272658.0	228.1	-21.7	264.42857142857144	148.0	4075803.857142857	2020-09-21	198932.0
The Nest	2020-09-14	-23.6	0.0	6.0	17.762660619803484	4.571428571428571	3.1428571428571432	65540.0	-23.6	0.0	129.0	31.0	19683.14285714286	2020-09-21	23666.0
Infidel	2020-09-14	-37.6	0.0	6.0	10.555555555555557	0.8571428571428571	0.5714285714285714	1384296.0	-37.6	0.0	738.8571428571429	114.57142857142857	423786.4285714286	2020-09-21	1306439.0
Foster Boy	2020-09-14	-29.0	0.0	6.0	0.050844444444444435	6.7142857142857135	4.571428571428571	5324.0	-29.0	0.0	0.42857142857142855	760.5714285714287	1652.571428571429	2020-09-21	12234.0
The Way I See It	2020-09-14	11.700000000000005	0.0	6.0	1.4285714285714288	5.857142857142858	4.0	25150.0	11.700000000000005	0.0	53.14285714285714	28.714285714285715	7229.285714285716	2020-09-21	19365.0
Unhinged	2020-09-14	133.5	-143.1	245.0	13.809523809523812	2.142857142857143	2.0	1852498.0	133.5	-143.1	2347.428571428572	112.71428571428572	14669113.714285715	2020-09-21	1461974.0
The Way I See It	2020-09-21	-40.300000000000026	-206.5	49.0	1.8253968253968256	16.142857142857142	15.285714285714285	19365.0	-40.300000000000026	-206.5	106.85714285714286	26.142857142857146	36370.71428571428	2020-09-28	4515.0
The Last Shift	2020-09-21	-47.2	0.0	6.0	1.99	3.0	2.0	246491.0	-47.2	0.0	373.28571428571433	40.142857142857146	76586.28571428571	2020-09-28	258907.0
The Nest	2020-09-21	-12.700000000000005	0.0	22.0	17.762660619803484	5.7142857142857135	5.857142857142858	23666.0	-12.700000000000005	0.0	172.0	11.0	45433.714285714275	2020-09-28	0.0
Dreaming Grand Avenue	2020-09-21	-16.099999999999998	0.0	6.0	0.0	9.857142857142858	6.571428571428571	876.0	-16.099999999999998	0.0	0.8571428571428571	62.42857142857143	2403.285714285714	2020-09-28	829.0
Unhinged	2020-09-21	96.2	-125.6	294.0	13.095238095238097	2.7142857142857144	2.8571428571428568	1461974.0	96.2	-125.6	2263.142857142857	93.14285714285714	16365460.857142854	2020-09-28	1222582.0
Draupadi Unleashed	2020-09-21	704.0	0.0	10.0	0.0463008	11.0	8.428571428571429	7343.0	704.0	0.0	8.571428571428571	69.71428571428571	1887.2857142857144	2020-09-28	768.0
Star Wars: Episode V - The Empire Strikes Back2020 Re-release	2020-09-21	-40.1	0.0	237.0	0.0	1.0	0.5714285714285714	908000.0	-40.1	0.0	898.7142857142858	61.714285714285715	713428.5714285716	2020-09-28	335000.0
The New Mutants	2020-09-21	100.59999999999998	-161.5	196.0	9.852216748768477	1.2857142857142858	1.2857142857142858	1742824.0	100.59999999999998	-161.5	2426.714285714286	104.42857142857143	18529402.57142857	2020-09-28	1471973.0
The Secrets We Keep	2020-09-21	35.50000000000001	-246.1	63.0	1.52	11.714285714285715	10.857142857142858	69349.0	35.50000000000001	-246.1	461.57142857142856	21.142857142857142	145780.2857142857	2020-09-28	22837.0
My Brothers' Crossing	2020-09-21	30.700000000000006	-213.6	134.0	0.0454272	15.857142857142858	12.714285714285715	4915.0	30.700000000000006	-213.6	30.0	36.0	44355.142857142855	2020-09-28	3317.0
Infidel	2020-09-21	31.8	-132.7	49.0	12.063492063492069	2.7142857142857144	2.4285714285714284	1306439.0	31.8	-132.7	1793.0	102.42857142857143	2040544.8571428568	2020-09-28	741680.0
Words on Bathroom Walls	2020-09-21	-2.8000000000000043	-238.0	245.0	1.346666666666667	8.428571428571429	8.0	154109.0	-2.8000000000000043	-238.0	664.1428571428571	36.142857142857146	2271162.714285714	2020-09-28	99931.0
Foster Boy	2020-09-21	787.7	270.6	49.0	0.3975111111111111	17.285714285714285	16.428571428571427	12234.0	787.7	270.6	7.0	412.57142857142856	10257.857142857143	2020-09-28	2305.0
The SpongeBob Movie: Sponge on the Run	2020-09-21	178.09999999999997	-151.1	294.0	0.48	8.714285714285714	8.142857142857142	198932.0	178.09999999999997	-151.1	256.2857142857143	112.0	4321045.714285715	2020-09-28	137208.0
No Escape	2020-09-21	39.1	-188.6	49.0	6.651515151515151	13.571428571428573	12.714285714285715	48024.0	39.1	-188.6	42.42857142857143	165.0	104108.14285714287	2020-09-28	18824.0
She Dies Tomorrow	2020-09-21	71.7	-160.5	392.0	0.36	15.714285714285715	14.857142857142858	26350.0	71.7	-160.5	2.571428571428572	1621.2857142857142	313086.0	2020-09-28	15190.0
Ava	2020-09-21	-48.3	0.0	6.0	46.10733182161758	4.0	2.571428571428572	170349.0	-48.3	0.0	95.14285714285714	109.42857142857143	53164.571428571435	2020-09-28	165711.0
The Broken Hearts Gallery	2020-09-21	29.800000000000008	-209.9	98.0	4.397260273972602	4.428571428571429	4.285714285714286	860404.0	29.800000000000008	-209.9	2186.714285714286	56.14285714285714	2836906.8571428573	2020-09-28	465117.0
Tulsa	2020-09-21	158.90000000000003	257.20000000000005	245.0	72.17393130091546	13.714285714285715	13.142857142857142	51006.0	158.90000000000003	257.20000000000005	143.14285714285714	49.0	313861.0	2020-09-28	37678.0
The Personal History of David Copperfield	2020-09-21	-36.8	-254.1	196.0	0.7000000000000001	9.428571428571429	8.285714285714286	130798.0	-36.8	-254.1	794.8571428571429	26.0	1727196.4285714286	2020-09-28	60467.0
On the Basis of Sex2020 Re-release	2020-09-21	-0.3000000000000007	0.0	6.0	0.0	5.571428571428571	3.8571428571428568	56210.0	-0.3000000000000007	0.0	355.28571428571433	9.571428571428571	16299.285714285714	2020-09-28	25940.0
Kajillionaire	2020-09-21	-48.3	0.0	6.0	2.7580645161290316	3.4285714285714284	2.2857142857142856	215675.0	-48.3	0.0	226.7142857142857	58.0	67170.71428571429	2020-09-28	193730.0
Shortcut	2020-09-21	-31.5	0.0	6.0	24.754346182917622	2.571428571428572	1.7142857142857142	279125.0	-31.5	0.0	310.7142857142857	55.0	85032.14285714286	2020-09-28	376070.0
Bill & Ted Face the Music	2020-09-21	-39.2	-320.3	196.0	1.37	8.285714285714286	7.428571428571429	152400.0	-39.2	-320.3	498.1428571428572	47.85714285714285	3201141.1428571427	2020-09-28	65935.0
Shortcut	2020-09-28	26.200000000000006	-74.19999999999997	49.0	58.578987150415756	6.2857142857142865	6.0	376070.0	26.200000000000006	-74.19999999999997	695.0	78.57142857142857	471743.5714285714	2020-10-05	103773.0
She Dies Tomorrow	2020-09-28	56.9	-281.9000000000001	441.0	0.25	18.428571428571427	18.285714285714285	15190.0	56.9	-281.9000000000001	1.5714285714285714	1767.7142857142858	333527.5714285714	2020-10-05	18968.0
Words on Bathroom Walls	2020-09-28	6.199999999999997	-248.1	294.0	1.4266666666666663	11.571428571428573	11.0	99931.0	6.199999999999997	-248.1	412.8571428571428	37.57142857142857	2394515.0	2020-10-05	60919.0
Ava	2020-09-28	107.7	-90.8	49.0	99.20634920634924	10.142857142857142	9.571428571428571	165711.0	107.7	-90.8	234.85714285714286	97.14285714285714	242563.57142857145	2020-10-05	86490.0
Foster Boy	2020-09-28	-132.0	-254.0	98.0	0.38672592592592603	21.428571428571427	20.857142857142858	2305.0	-132.0	-254.0	1.0	329.2857142857143	19275.14285714286	2020-10-05	10.0
The Personal History of David Copperfield	2020-09-28	8.900000000000006	-371.9	245.0	0.6300000000000001	14.428571428571427	14.142857142857142	60467.0	8.900000000000006	-371.9	414.71428571428567	23.57142857142857	1814874.0	2020-10-05	21712.0
Unhinged	2020-09-28	114.5	-134.2	343.0	11.349206349206352	2.4285714285714284	2.2857142857142856	1222582.0	114.5	-134.2	2113.8571428571427	83.85714285714286	17697337.285714287	2020-10-05	996172.0
The Last Shift	2020-09-28	5.999999999999992	-123.4	49.0	2.68	7.7142857142857135	7.2857142857142865	258907.0	5.999999999999992	-123.4	877.4285714285713	41.57142857142857	380963.2857142858	2020-10-05	102433.0
Hocus Pocus2020 Re-release	2020-09-28	-19.2	0.0	6.0	0.0	0.42857142857142855	0.2857142857142857	1925000.0	-19.2	0.0	1101.4285714285713	106.71428571428572	582142.8571428572	2020-10-05	1161000.0
Dreaming Grand Avenue	2020-09-28	191.3	-246.7	49.0	0.047174400000000005	22.714285714285715	22.57142857142857	829.0	191.3	-246.7	2.0	59.0	6371.714285714284	2020-10-05	101.0
Draupadi Unleashed	2020-09-28	-42.6	-21.5	26.0	0.0	12.0	11.428571428571427	768.0	-42.6	-21.5	8.571428571428571	7.0	4460.0	2020-10-05	0.0
Star Wars: Episode V - The Empire Strikes Back2020 Re-release	2020-09-28	17.9	-187.3	258.0	0.0	2.142857142857143	1.4285714285714286	335000.0	17.9	-187.3	717.8571428571429	28.285714285714285	920571.4285714284	2020-10-05	145000.0
Infidel	2020-09-28	36.80000000000001	-310.0	98.0	6.984126984126985	3.4285714285714284	3.4285714285714284	741680.0	36.80000000000001	-310.0	1845.142857142857	57.714285714285715	3049623.1428571427	2020-10-05	387576.0
A Call to Spy	2020-09-28	-59.3	0.0	6.0	1.13	7.2857142857142865	4.714285714285714	35098.0	-59.3	0.0	32.142857142857146	66.71428571428571	11170.142857142857	2020-10-05	44250.0
The Way I See It	2020-09-28	-6.400000000000002	-241.8	50.0	0.7142857142857143	10.0	10.142857142857142	4515.0	-6.400000000000002	-241.8	48.0	7.2857142857142865	26902.857142857138	2020-10-05	0.0
The New Mutants	2020-09-28	132.5	-134.4	245.0	8.939974457215836	1.4285714285714286	1.2857142857142858	1471973.0	132.5	-134.4	2240.285714285714	95.28571428571428	20124002.14285714	2020-10-05	1055664.0
The Call	2020-09-28	32.4	0.0	6.0	39.115646258503425	4.285714285714286	3.0	138237.0	32.4	0.0	83.57142857142857	101.0	39293.42857142857	2020-10-05	139081.0
Tulsa	2020-09-28	82.2	-118.9	294.0	74.79843789367601	16.428571428571427	16.0	37678.0	82.2	-118.9	139.42857142857142	40.285714285714285	361182.7142857143	2020-10-05	19676.0
Kajillionaire	2020-09-28	-4.399999999999999	-149.29999999999995	49.0	2.838709677419355	9.714285714285714	9.0	193730.0	-4.399999999999999	-149.29999999999995	536.7142857142857	50.85714285714285	316101.4285714286	2020-10-05	82645.0
Save Yourselves!	2020-09-28	-19.3	0.0	6.0	0.0	4.428571428571429	2.8571428571428568	142694.0	-19.3	0.0	166.28571428571428	52.28571428571429	42710.57142857143	2020-10-05	113701.0
The Broken Hearts Gallery	2020-09-28	25.20000000000001	-323.9000000000001	147.0	2.9726027397260277	4.857142857142857	4.714285714285714	465117.0	25.20000000000001	-323.9000000000001	2123.428571428572	30.857142857142854	3500262.7142857136	2020-10-05	214015.0
Bill & Ted Face the Music	2020-09-28	-38.6	-392.4	245.0	0.95	13.142857142857142	12.571428571428573	65935.0	-38.6	-392.4	290.42857142857144	34.714285714285715	3306743.0	2020-10-05	87855.0
Possessor	2020-09-28	-24.0	0.0	6.0	2.24	3.0	2.0	252664.0	-24.0	0.0	137.14285714285714	112.71428571428572	76810.85714285714	2020-10-05	264534.0
The SpongeBob Movie: Sponge on the Run	2020-09-28	270.8	-243.4	343.0	0.37	11.571428571428573	11.142857142857142	137208.0	270.8	-243.4	230.0	88.0	4490857.571428572	2020-10-05	75090.0
On the Basis of Sex2020 Re-release	2020-09-28	-57.0	0.0	22.0	0.0	7.428571428571429	7.2857142857142865	25940.0	-57.0	0.0	473.71428571428567	4.142857142857143	41437.142857142855	2020-10-05	0.0
My Brothers' Crossing	2020-09-28	99.0	-176.70000000000005	203.0	0.027081599999999997	21.571428571428577	21.428571428571427	3317.0	99.0	-176.70000000000005	12.428571428571427	44.0	56007.0	2020-10-05	1343.0
No Escape	2020-09-28	152.7	-413.1	98.0	4.621212121212121	18.285714285714285	17.857142857142858	18824.0	152.7	-413.1	43.714285714285715	58.85714285714285	135956.0	2020-10-05	10594.0
The Secrets We Keep	2020-09-28	-133.79999999999998	-404.5	112.0	0.6099999999999999	17.285714285714285	16.285714285714285	22837.0	-133.79999999999998	-404.5	449.0	6.7142857142857135	197342.1428571429	2020-10-05	2212.0
The SpongeBob Movie: Sponge on the Run	2020-10-05	127.3	-242.0	392.0	0.3	14.142857142857142	13.571428571428573	75090.0	127.3	-242.0	204.7142857142857	53.57142857142857	4607532.428571428	2020-10-12	69201.0
The Secrets We Keep	2020-10-05	-9.769962616701378e-15	-343.3	86.0	0.23	11.857142857142858	12.0	2212.0	-9.769962616701378e-15	-343.3	256.57142857142856	0.42857142857142855	117612.71428571428	2020-10-12	0.0
The New Mutants	2020-10-05	88.89999999999998	-168.4	294.0	7.845283707352674	2.142857142857143	2.0	1055664.0	88.89999999999998	-168.4	1943.571428571429	83.28571428571429	21431890.85714286	2020-10-12	712921.0
The Wolf of Snow Hollow	2020-10-05	-31.8	0.0	6.0	1.97	4.857142857142857	3.0	91943.0	-31.8	0.0	48.0	117.14285714285714	28152.42857142857	2020-10-12	76665.0
